                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    520,                0.24633,                  0.194,                0.83458,                0.93077,                 0.8806,                0.92921,                0.78882,                0.70303,                0.55867,                 1.3217,              0.0048619,              0.0048619,              0.0048619
                    521,                0.29218,                 0.2274,                0.87547,                0.98244,                0.83485,                0.93114,                0.78745,                0.69852,                0.55321,                 1.3237,               0.004852,               0.004852,               0.004852
                    522,                0.28128,                0.19595,                0.85207,                0.96541,                0.83323,                0.93308,                0.77739,                0.69779,                 0.5795,                  1.301,              0.0048421,              0.0048421,              0.0048421
                    523,                 0.3085,                0.22247,                0.89519,                0.93182,                 0.8806,                0.94519,                0.79075,                0.69748,                 0.5176,                 1.3077,              0.0048322,              0.0048322,              0.0048322
                    524,                0.29206,                0.21932,                0.87459,                0.90699,                0.89552,                0.94229,                 0.8043,                0.66428,                0.50172,                  1.284,              0.0048223,              0.0048223,              0.0048223
                    525,                0.26556,                0.20405,                0.83716,                0.94989,                0.84889,                0.93328,                0.79412,                0.63483,                0.52496,                 1.2391,              0.0048124,              0.0048124,              0.0048124
                    526,                0.27858,                0.21448,                0.86068,                0.98276,                0.85066,                0.93118,                0.78645,                0.66268,                0.55859,                 1.2422,              0.0048025,              0.0048025,              0.0048025
                    527,                0.26896,                 0.2114,                0.84744,                0.98301,                0.86339,                0.93506,                 0.7896,                0.68428,                0.56367,                 1.2365,              0.0047926,              0.0047926,              0.0047926
                    528,                0.26813,                0.20536,                0.84081,                0.96712,                0.87795,                0.94607,                0.80017,                0.68043,                 0.5278,                 1.2465,              0.0047827,              0.0047827,              0.0047827
                    529,                0.28442,                 0.2078,                0.85648,                0.96666,                0.86546,                 0.9359,                0.78913,                0.70057,                0.54312,                 1.2625,              0.0047728,              0.0047728,              0.0047728
                    530,                0.27842,                0.21018,                0.85472,                0.96666,                 0.8654,                0.93277,                0.77841,                0.71656,                0.54941,                 1.2842,              0.0047629,              0.0047629,              0.0047629
                    531,                0.25607,                0.18802,                0.83821,                0.96717,                 0.8806,                0.93205,                0.76761,                0.71569,                0.50386,                 1.2951,               0.004753,               0.004753,               0.004753
                    532,                 0.2898,                0.22028,                0.84494,                0.94959,                0.86567,                0.92612,                0.77579,                0.66987,                0.50727,                 1.2557,              0.0047431,              0.0047431,              0.0047431
                    533,                0.28587,                0.20926,                0.87375,                0.90269,                 0.8209,                0.90314,                0.74921,                0.68636,                0.61552,                 1.2722,              0.0047332,              0.0047332,              0.0047332
                    534,                0.26751,                0.19206,                0.84483,                0.94397,                0.76119,                0.85686,                0.73182,                0.67739,                0.67586,                 1.2575,              0.0047233,              0.0047233,              0.0047233
                    535,                0.29429,                0.20427,                0.89016,                0.92023,                0.86092,                0.91883,                0.76463,                0.64708,                0.54578,                 1.2573,              0.0047134,              0.0047134,              0.0047134
                    536,                0.30013,                0.19652,                0.86984,                0.93709,                0.89552,                0.92963,                0.79514,                0.66737,                0.45746,                 1.2934,              0.0047035,              0.0047035,              0.0047035
                    537,                0.26377,                0.20246,                0.85114,                0.93144,                0.89552,                0.93443,                0.79606,                0.70622,                0.48238,                 1.3205,              0.0046936,              0.0046936,              0.0046936
                    538,                0.25737,                0.19583,                0.84708,                 0.9109,                0.89552,                 0.9392,                0.78829,                0.71708,                 0.5023,                  1.313,              0.0046837,              0.0046837,              0.0046837
                    539,                0.26155,                0.20008,                0.85995,                0.93144,                 0.8806,                0.91442,                0.76657,                0.67547,                0.55789,                 1.2694,              0.0046738,              0.0046738,              0.0046738
                    540,                0.25886,                0.19171,                0.85267,                0.93633,                0.87798,                0.91961,                0.76087,                0.69268,                0.51572,                 1.3132,              0.0046639,              0.0046639,              0.0046639
                    541,                 0.2534,                0.18838,                0.85122,                0.93539,                0.89552,                0.93148,                0.78679,                0.70728,                0.50191,                 1.3285,               0.004654,               0.004654,               0.004654
                    542,                0.26016,                0.19613,                0.85295,                0.91236,                0.89552,                0.93504,                0.79121,                0.69274,                 0.4863,                 1.3206,              0.0046441,              0.0046441,              0.0046441
                    543,                 0.2641,                0.19952,                0.85098,                0.94773,                0.80597,                0.91516,                 0.7664,                0.71135,                0.56825,                 1.3589,              0.0046342,              0.0046342,              0.0046342
                    544,                0.28595,                0.21908,                0.85302,                0.94904,                0.83394,                0.92694,                0.78877,                0.67127,                0.55404,                 1.3032,              0.0046243,              0.0046243,              0.0046243
                    545,                 0.2913,                0.21207,                0.85954,                0.95121,                 0.8209,                0.92978,                0.80026,                0.66198,                0.57472,                 1.2663,              0.0046144,              0.0046144,              0.0046144
                    546,                0.30532,                0.21626,                0.87229,                0.92192,                0.88115,                0.93698,                0.81339,                 0.6758,                0.50817,                 1.2748,              0.0046045,              0.0046045,              0.0046045
                    547,                0.27708,                0.20468,                0.84863,                0.95147,                 0.8779,                0.93574,                0.80592,                0.67149,                0.51929,                 1.2689,              0.0045946,              0.0045946,              0.0045946
                    548,                0.26964,                0.20233,                0.85712,                0.96667,                0.86567,                0.93811,                0.80456,                0.68498,                0.54506,                 1.2765,              0.0045847,              0.0045847,              0.0045847
                    549,                0.24746,                0.19784,                0.84753,                0.96406,                0.86567,                0.94223,                 0.8051,                0.68313,                0.52998,                 1.2822,              0.0045748,              0.0045748,              0.0045748
                    550,                0.24792,                0.19722,                0.83901,                0.95071,                 0.8636,                0.93377,                0.79888,                0.70663,                0.51441,                 1.3167,              0.0045649,              0.0045649,              0.0045649
                    551,                0.27332,                0.20128,                0.84476,                0.95029,                0.85604,                0.93787,                0.81044,                0.70743,                0.55952,                 1.2983,               0.004555,               0.004555,               0.004555
                    552,                0.27483,                 0.1947,                0.86369,                0.96432,                0.83582,                0.92392,                0.79522,                0.69628,                0.60013,                 1.2724,              0.0045451,              0.0045451,              0.0045451
                    553,                0.30441,                0.21518,                0.89099,                0.96596,                0.84709,                0.92344,                0.79939,                0.71114,                0.60838,                 1.2964,              0.0045352,              0.0045352,              0.0045352
                    554,                0.26777,                0.18864,                0.84378,                0.96416,                0.80306,                0.88358,                0.77904,                0.71149,                0.60935,                 1.2918,              0.0045253,              0.0045253,              0.0045253
                    555,                0.26979,                0.19781,                0.85411,                0.92474,                 0.8209,                0.89743,                0.78477,                0.70997,                0.61103,                 1.3116,              0.0045154,              0.0045154,              0.0045154
                    556,                0.25003,                0.19548,                0.84617,                0.92438,                 0.8806,                0.93334,                0.81209,                0.65974,                0.54513,                 1.2749,              0.0045055,              0.0045055,              0.0045055
                    557,                 0.2753,                0.19896,                0.86885,                0.93143,                0.86567,                0.93404,                0.80813,                0.64304,                0.55143,                 1.2442,              0.0044956,              0.0044956,              0.0044956
                    558,                0.25199,                0.18732,                0.84412,                0.95068,                0.86321,                0.93096,                0.80593,                0.67087,                0.60691,                 1.2645,              0.0044857,              0.0044857,              0.0044857
                    559,                0.27829,                0.19811,                0.86002,                0.94949,                0.85075,                0.93967,                0.81442,                0.66652,                0.57463,                 1.2783,              0.0044758,              0.0044758,              0.0044758
                    560,                0.26766,                 0.2026,                0.84869,                0.96266,                0.85075,                0.93733,                0.80533,                0.65508,                0.52949,                 1.2679,              0.0044659,              0.0044659,              0.0044659
                    561,                0.28281,                0.21449,                0.84617,                0.97986,                0.85075,                0.94558,                0.81734,                0.68743,                0.52626,                  1.281,               0.004456,               0.004456,               0.004456
                    562,                0.27356,                0.20932,                0.85245,                0.96658,                 0.8634,                0.94149,                0.82181,                0.69579,                    0.5,                 1.2534,              0.0044461,              0.0044461,              0.0044461
                    563,                0.27913,                0.20298,                0.85316,                0.96604,                0.84916,                0.92971,                0.79541,                0.70705,                 0.4957,                 1.2765,              0.0044362,              0.0044362,              0.0044362
                    564,                 0.2762,                0.19717,                0.84761,                0.92091,                0.86896,                0.93597,                0.80521,                0.70011,                0.56391,                 1.2484,              0.0044263,              0.0044263,              0.0044263
                    565,                0.28879,                0.20022,                0.86146,                0.95071,                 0.8636,                0.92303,                0.78914,                 0.7093,                0.60638,                 1.2949,              0.0044164,              0.0044164,              0.0044164
                    566,                0.27093,                0.20342,                0.85024,                0.98268,                0.84677,                0.92755,                0.77898,                0.69563,                0.57145,                 1.2882,              0.0044065,              0.0044065,              0.0044065
                    567,                0.28378,                0.20966,                0.86599,                0.94462,                0.85075,                0.89244,                 0.7469,                0.72642,                0.62606,                 1.3176,              0.0043966,              0.0043966,              0.0043966
                    568,                0.29474,                0.21538,                0.87846,                0.92118,                0.77612,                0.84514,                0.71815,                0.70223,                0.74662,                 1.2623,              0.0043867,              0.0043867,              0.0043867
                    569,                0.28642,                 0.2228,                0.86899,                0.93526,                 0.8625,                0.90295,                0.76813,                0.66375,                0.57815,                 1.2592,              0.0043768,              0.0043768,              0.0043768
                    570,                0.26319,                0.19782,                0.84814,                0.92148,                0.87579,                0.92571,                0.79225,                0.67698,                0.53654,                 1.2621,              0.0043669,              0.0043669,              0.0043669
                    571,                0.26126,                0.19605,                0.86035,                0.95172,                0.77612,                0.91245,                0.79315,                0.63315,                0.60446,                 1.2236,               0.004357,               0.004357,               0.004357
                    572,                0.27705,                0.20261,                0.84797,                0.94248,                0.86567,                 0.9278,                0.78331,                0.66383,                0.56064,                 1.2561,              0.0043471,              0.0043471,              0.0043471
                    573,                0.27578,                0.19432,                0.85822,                0.94721,                 0.8806,                0.91638,                0.76422,                0.67986,                0.50206,                 1.2886,              0.0043372,              0.0043372,              0.0043372
                    574,                0.27868,                0.21424,                0.86073,                0.93155,                 0.8806,                0.93101,                0.78558,                0.66787,                 0.4767,                  1.263,              0.0043273,              0.0043273,              0.0043273
                    575,                0.27904,                0.20568,                0.87445,                0.95152,                0.87879,                0.94096,                0.79734,                0.67019,                0.49989,                 1.2726,              0.0043174,              0.0043174,              0.0043174
                    576,                0.28114,                0.20462,                0.87563,                0.94364,                0.89552,                0.94433,                0.81002,                0.64972,                0.49418,                 1.2447,              0.0043075,              0.0043075,              0.0043075
                    577,                0.30046,                0.20858,                0.88566,                0.92142,                0.87506,                0.94197,                0.81329,                0.64672,                0.51536,                 1.2378,              0.0042976,              0.0042976,              0.0042976
                    578,                0.28041,                0.20107,                0.85475,                0.91968,                 0.8546,                0.91014,                0.79126,                0.64892,                0.51526,                 1.2385,              0.0042877,              0.0042877,              0.0042877
                    579,                0.25401,                 0.1985,                0.85022,                0.89006,                0.84589,                0.90387,                0.79155,                0.63935,                0.49116,                 1.2297,              0.0042778,              0.0042778,              0.0042778
                    580,                 0.2762,                0.20226,                0.84988,                0.90763,                0.87997,                0.92626,                 0.8026,                0.67262,                0.46975,                 1.2574,              0.0042679,              0.0042679,              0.0042679
                    581,                0.25665,                0.18321,                0.85195,                0.90698,                0.89552,                0.92928,                0.80656,                0.64977,                0.50909,                 1.2183,               0.004258,               0.004258,               0.004258
                    582,                 0.2518,                0.18698,                0.85175,                0.96403,                0.86567,                0.93242,                0.80896,                0.65457,                0.58222,                 1.2386,              0.0042481,              0.0042481,              0.0042481
                    583,                0.26968,                0.19395,                0.84705,                0.96599,                0.84799,                0.93031,                0.80472,                0.68084,                0.59417,                  1.265,              0.0042382,              0.0042382,              0.0042382
                    584,                0.25431,                0.19031,                0.86554,                0.94825,                0.82047,                0.92122,                0.78271,                0.73091,                0.73349,                 1.2892,              0.0042283,              0.0042283,              0.0042283
                    585,                0.26522,                0.20378,                0.83313,                0.90965,                0.85075,                0.93005,                0.80618,                0.65097,                0.60185,                 1.2122,              0.0042184,              0.0042184,              0.0042184
                    586,                0.26423,                0.19897,                0.84136,                0.93306,                0.83582,                 0.9265,                 0.8104,                0.64627,                0.59641,                 1.2177,              0.0042085,              0.0042085,              0.0042085
                    587,                0.25771,                0.20433,                0.85545,                0.93111,                0.83582,                0.91957,                0.80409,                0.63345,                0.59462,                 1.2094,              0.0041986,              0.0041986,              0.0041986
                    588,                0.28136,                 0.2046,                0.88719,                 0.9478,                 0.8209,                0.92062,                0.79939,                0.61905,                0.58597,                 1.1981,              0.0041887,              0.0041887,              0.0041887
                    589,                0.25368,                0.19715,                0.83789,                0.94296,                0.80597,                0.91658,                0.78792,                0.62864,                0.59375,                 1.2219,              0.0041788,              0.0041788,              0.0041788
                    590,                0.25368,                0.19387,                0.84471,                0.89177,                0.86094,                0.91427,                0.77903,                0.64511,                0.59822,                 1.2565,              0.0041689,              0.0041689,              0.0041689
                    591,                0.28024,                0.20098,                0.86074,                0.94904,                0.83387,                0.92062,                0.78784,                0.65008,                0.59886,                 1.2403,               0.004159,               0.004159,               0.004159
                    592,                0.25661,                0.19142,                0.86136,                0.96117,                0.83582,                0.91943,                0.78567,                0.66233,                0.57962,                 1.2474,              0.0041491,              0.0041491,              0.0041491
                    593,                0.25554,                0.18904,                0.84631,                0.98147,                 0.7904,                0.91234,                0.78423,                0.64481,                0.58628,                 1.2297,              0.0041392,              0.0041392,              0.0041392
                    594,                0.27044,                0.19738,                0.84295,                 0.9629,                0.77479,                0.87702,                0.76239,                0.65974,                0.67204,                 1.2295,              0.0041293,              0.0041293,              0.0041293
                    595,                0.25897,                0.19394,                0.85125,                0.92975,                0.79018,                0.89912,                 0.7699,                0.65992,                 0.6815,                   1.23,              0.0041194,              0.0041194,              0.0041194
                    596,                0.25961,                 0.1885,                0.84859,                0.94584,                 0.8209,                0.91049,                0.78718,                0.64584,                0.61851,                 1.2148,              0.0041095,              0.0041095,              0.0041095
                    597,                0.26293,                0.19373,                0.84616,                0.96544,                0.83382,                0.90766,                0.78604,                0.69025,                0.59935,                  1.259,              0.0040996,              0.0040996,              0.0040996
                    598,                0.27607,                0.20138,                0.85532,                0.94691,                0.85075,                0.91757,                0.79319,                0.69411,                0.55563,                 1.2567,              0.0040897,              0.0040897,              0.0040897
                    599,                0.29432,                0.22147,                0.88146,                0.95032,                0.85655,                0.91189,                0.80462,                0.68007,                0.57005,                 1.2427,              0.0040798,              0.0040798,              0.0040798
                    600,                0.27341,                0.20838,                 0.8537,                0.96536,                0.83202,                0.91735,                0.80739,                0.67086,                0.59877,                 1.2163,              0.0040699,              0.0040699,              0.0040699
                    601,                0.23004,                0.17975,                0.83585,                 0.9352,                0.86164,                0.91568,                0.78749,                0.66414,                0.57888,                 1.2225,                0.00406,                0.00406,                0.00406
                    602,                0.27126,                0.19413,                0.85772,                0.90567,                0.85986,                0.92371,                0.77245,                0.68833,                0.58213,                 1.2657,              0.0040501,              0.0040501,              0.0040501
                    603,                0.27462,                0.20944,                0.85733,                 0.9318,                0.81573,                0.92129,                0.77194,                0.68027,                0.61615,                 1.2532,              0.0040402,              0.0040402,              0.0040402
                    604,                0.27788,                0.20298,                0.84948,                 0.9482,                0.81958,                0.93101,                0.78321,                0.66856,                0.60802,                 1.2044,              0.0040303,              0.0040303,              0.0040303
                    605,                0.27473,                0.20603,                0.84865,                0.93372,                0.85075,                0.92532,                0.78391,                0.67909,                0.60031,                 1.1997,              0.0040204,              0.0040204,              0.0040204
                    606,                0.27158,                0.19422,                0.83859,                0.96063,                0.80597,                0.91187,                0.78195,                0.70289,                 0.5812,                 1.2639,              0.0040105,              0.0040105,              0.0040105
                    607,                0.25798,                0.19293,                  0.835,                0.98142,                0.78822,                0.90709,                0.78958,                0.65662,                0.58912,                 1.2203,              0.0040006,              0.0040006,              0.0040006
                    608,                0.25461,                0.19146,                0.85055,                0.96353,                0.78878,                0.91301,                0.78335,                0.68597,                0.59113,                 1.2617,              0.0039907,              0.0039907,              0.0039907
                    609,                 0.2546,                0.20332,                0.83433,                0.97893,                0.79104,                0.90157,                0.76813,                0.67958,                0.63429,                 1.2534,              0.0039808,              0.0039808,              0.0039808
                    610,                0.26486,                 0.2011,                0.85532,                0.93564,                 0.8209,                0.89918,                0.75901,                0.71054,                 0.6157,                 1.2895,              0.0039709,              0.0039709,              0.0039709
                    611,                 0.2727,                0.19558,                0.84243,                  0.936,                0.87323,                0.90714,                 0.7703,                0.68547,                0.58659,                 1.2847,               0.003961,               0.003961,               0.003961
                    612,                0.24205,                 0.1925,                0.85309,                0.93509,                0.86567,                 0.9142,                0.77669,                0.68033,                0.57152,                 1.2898,              0.0039511,              0.0039511,              0.0039511
                    613,                0.26446,                0.19683,                0.84443,                0.95059,                0.86156,                 0.9201,                 0.7872,                0.69329,                 0.5954,                 1.3033,              0.0039412,              0.0039412,              0.0039412
                    614,                0.25361,                0.19442,                0.85268,                0.93834,                0.85075,                0.92102,                0.79429,                0.70121,                0.61594,                 1.3422,              0.0039313,              0.0039313,              0.0039313
                    615,                0.24571,                0.18975,                0.84376,                0.93423,                  0.848,                0.92707,                0.79734,                0.68941,                0.58036,                 1.3222,              0.0039214,              0.0039214,              0.0039214
                    616,                0.23573,                0.18246,                0.84657,                0.97202,                0.83582,                0.92913,                 0.8017,                0.71432,                0.57801,                   1.36,              0.0039115,              0.0039115,              0.0039115
                    617,                0.25545,                0.20051,                 0.8481,                0.93205,                0.83582,                0.93321,                0.79878,                0.63099,                0.64191,                 1.2334,              0.0039016,              0.0039016,              0.0039016
                    618,                0.28616,                0.21579,                0.87222,                0.94862,                0.82678,                0.92169,                0.79117,                0.64519,                0.56996,                 1.2687,              0.0038917,              0.0038917,              0.0038917
                    619,                0.25157,                 0.1783,                0.83969,                0.92125,                0.85075,                0.92804,                 0.7977,                0.69009,                 0.4872,                 1.3269,              0.0038818,              0.0038818,              0.0038818
                    620,                 0.2628,                0.19579,                0.83039,                0.94582,                0.85075,                0.92432,                0.79464,                0.68579,                0.51319,                 1.3135,              0.0038719,              0.0038719,              0.0038719
                    621,                0.24274,                0.19507,                0.83169,                0.94999,                0.85054,                0.92307,                0.78502,                0.63669,                0.57788,                 1.2252,               0.003862,               0.003862,               0.003862
                    622,                0.25785,                 0.1884,                0.84899,                0.94929,                 0.8383,                0.91048,                0.76716,                0.63276,                0.60069,                 1.2111,              0.0038521,              0.0038521,              0.0038521
                    623,                0.25791,                0.20214,                0.84368,                0.95068,                0.86321,                0.89402,                 0.7475,                 0.6721,                0.58366,                 1.2574,              0.0038422,              0.0038422,              0.0038422
                    624,                0.25767,                0.18809,                0.84694,                0.94972,                0.84583,                0.88501,                0.74748,                0.68748,                0.58485,                 1.2853,              0.0038323,              0.0038323,              0.0038323
                    625,                 0.2565,                0.18684,                0.84439,                0.96406,                0.80084,                0.88632,                0.74559,                0.68587,                0.59868,                 1.2721,              0.0038224,              0.0038224,              0.0038224
                    626,                0.23686,                0.18814,                0.84244,                0.96585,                 0.8443,                0.91137,                0.76211,                0.70095,                 0.5728,                 1.3265,              0.0038125,              0.0038125,              0.0038125
                    627,                0.27113,                0.19406,                0.87865,                0.96546,                0.83442,                0.91155,                0.76479,                0.70544,                 0.5631,                 1.3529,              0.0038026,              0.0038026,              0.0038026
                    628,                0.26791,                0.19495,                0.85633,                 0.9315,                0.85075,                0.92418,                0.77693,                0.65574,                0.54858,                 1.3064,              0.0037927,              0.0037927,              0.0037927
                    629,                0.25941,                0.19501,                0.85467,                0.94977,                0.84662,                0.92427,                0.77194,                0.68938,                0.56281,                 1.3607,              0.0037828,              0.0037828,              0.0037828
                    630,                0.26066,                0.19684,                0.85206,                0.96412,                 0.8209,                0.91808,                0.77194,                 0.6622,                0.58226,                 1.3239,              0.0037729,              0.0037729,              0.0037729
                    631,                0.24904,                0.18406,                0.84594,                0.92902,                0.85075,                0.91986,                0.77196,                0.68542,                0.58173,                 1.3361,               0.003763,               0.003763,               0.003763
                    632,                0.24894,                0.18348,                0.85178,                0.96543,                0.83359,                0.91613,                0.77704,                 0.7028,                 0.5301,                 1.3585,              0.0037531,              0.0037531,              0.0037531
                    633,                0.26306,                0.18499,                0.85999,                0.98211,                0.81945,                0.91224,                0.76988,                0.70975,                0.54057,                 1.3455,              0.0037432,              0.0037432,              0.0037432
                    634,                0.23971,                0.16845,                0.85062,                0.94863,                0.82695,                0.90204,                0.77557,                0.67476,                0.59253,                 1.2852,              0.0037333,              0.0037333,              0.0037333
                    635,                0.22877,                0.18275,                0.83144,                0.94796,                0.81567,                0.89896,                0.76156,                0.69455,                0.64043,                  1.294,              0.0037234,              0.0037234,              0.0037234
                    636,                0.24582,                 0.1914,                0.83867,                0.94779,                0.80597,                0.89976,                0.77752,                0.69937,                0.66983,                 1.2893,              0.0037135,              0.0037135,              0.0037135
                    637,                0.24182,                0.17157,                0.84352,                0.96547,                0.83473,                0.90984,                0.77571,                 0.7207,                0.64432,                 1.3073,              0.0037036,              0.0037036,              0.0037036
                    638,                0.25108,                0.18918,                0.85005,                0.94763,                 0.8806,                0.93987,                0.78843,                0.71295,                0.55447,                 1.3383,              0.0036937,              0.0036937,              0.0036937
                    639,                0.25436,                0.19092,                0.84487,                0.95145,                 0.8806,                0.94901,                0.79593,                0.68769,                0.55324,                 1.3368,              0.0036838,              0.0036838,              0.0036838
                    640,                0.26186,                0.18191,                0.84822,                0.95186,                0.88533,                0.94179,                0.79351,                0.69067,                0.52425,                 1.3595,              0.0036739,              0.0036739,              0.0036739
                    641,                0.24497,                0.18668,                0.84253,                0.95189,                  0.886,                  0.934,                0.79214,                 0.6935,                0.54342,                 1.3699,               0.003664,               0.003664,               0.003664
                    642,                 0.2583,                0.19344,                0.86034,                0.95155,                0.87946,                0.93325,                0.78725,                0.75452,                 0.5315,                  1.449,              0.0036541,              0.0036541,              0.0036541
                    643,                0.24669,                0.18581,                0.83848,                0.95157,                0.87975,                0.93035,                0.78527,                  0.756,                0.54063,                 1.4578,              0.0036442,              0.0036442,              0.0036442
                    644,                0.25293,                 0.1844,                0.83156,                0.95023,                 0.8806,                0.92754,                0.78146,                0.73526,                0.51548,                 1.4199,              0.0036343,              0.0036343,              0.0036343
                    645,                0.27036,                0.19116,                0.84951,                0.95231,                0.89418,                0.92849,                 0.7818,                0.73016,                0.53321,                 1.3937,              0.0036244,              0.0036244,              0.0036244
                    646,                0.24515,                0.17736,                0.84217,                 0.9348,                 0.8806,                0.92148,                0.77149,                0.73451,                0.55206,                 1.3482,              0.0036145,              0.0036145,              0.0036145
                    647,                0.25057,                0.17987,                0.84999,                0.93531,                 0.8806,                0.92208,                0.77887,                0.70633,                0.55022,                 1.2945,              0.0036046,              0.0036046,              0.0036046
                    648,                0.23897,                0.17682,                0.84025,                0.93719,                0.89078,                0.93701,                0.79269,                0.70704,                0.54036,                 1.3131,              0.0035947,              0.0035947,              0.0035947
                    649,                 0.2541,                0.17915,                0.85221,                0.93675,                0.88431,                 0.9299,                0.78825,                0.71776,                0.58133,                  1.327,              0.0035848,              0.0035848,              0.0035848
                    650,                0.25149,                0.16969,                0.85159,                0.96544,                0.83402,                 0.9252,                0.78013,                0.73398,                 0.5642,                 1.3533,              0.0035749,              0.0035749,              0.0035749
                    651,                 0.2331,                 0.1796,                0.83562,                 0.9353,                0.86307,                0.91725,                0.77955,                0.71064,                0.59119,                 1.3054,               0.003565,               0.003565,               0.003565
                    652,                0.22777,                0.17896,                0.83865,                0.94992,                 0.8493,                0.90687,                0.74992,                0.69954,                0.65679,                 1.3035,              0.0035551,              0.0035551,              0.0035551
                    653,                0.23604,                0.16775,                0.84109,                0.94222,                0.85075,                0.90648,                 0.7583,                0.69211,                0.65007,                 1.2956,              0.0035452,              0.0035452,              0.0035452
